ID	Name	Eccentricity	Perigee	Res_100	Res_200	Res_300	Res_400	Res_500	Res_600	Res_700	Res_800	Res_900	Res_1000
24239	PEGASUS DEB	0.0223561	566.769	3.52091	0.880298	0.39125	0.220079	0.140851	0.0978138	0.0718632	0.0550199	0.0434733	0.0352128
24277	ADEOS	4.03e-05	790.393	3.39624	0.849114	0.377389	0.212282	0.135861	0.0943482	0.0693171	0.0530713	0.0419332	0.033966
24278	JAS 2	0.0350679	797.33	3.78373	0.946021	0.420461	0.23651	0.151367	0.105116	0.0772285	0.0591281	0.0467185	0.037842
24279	H-2 R/B	0.0300304	855.949	3.75555	0.938959	0.417321	0.234745	0.150237	0.104331	0.076652	0.0586867	0.0463695	0.03756
24284	SL-16 DEB	0.0011321	819.124	3.42223	0.855612	0.380276	0.213907	0.136901	0.0950698	0.0698479	0.053477	0.0422536	0.0342261
24285	FAST	0.186243	343.655	5.9101	1.47777	0.656815	0.369468	0.236458	0.164209	0.120643	0.0923678	0.072982	0.0591153
24286	PEGASUS R/B	0.181273	343.52	5.79609	1.44936	0.644177	0.362351	0.231909	0.161049	0.118322	0.09059	0.071578	0.057978
24297	COSMOS 2333	0.0026571	826.669	3.43263	0.858214	0.381433	0.214557	0.137317	0.0953592	0.0700604	0.05364	0.0423826	0.0343296
24298	SL-16 R/B	0.0017967	835.921	3.42911	0.857331	0.381041	0.214337	0.137176	0.0952609	0.0699877	0.0535848	0.0423385	0.0342945
24299	SL-16 DEB	0.0191928	837.451	3.61224	0.903132	0.401399	0.225789	0.144505	0.100351	0.0737273	0.0564482	0.044601	0.0361266
24300	SL-16 DEB	0.0198055	837.069	3.61539	0.903907	0.401743	0.225982	0.144629	0.100437	0.0737905	0.0564963	0.0446392	0.036158
24301	SL-16 DEB	0.0208673	836.838	3.64173	0.910494	0.40467	0.227629	0.145682	0.101169	0.0743281	0.056908	0.0449639	0.0364208
24302	SL-16 DEB	0.020662	843.221	3.64094	0.910299	0.404584	0.227579	0.145651	0.101147	0.0743122	0.0568953	0.0449547	0.0364135
24303	SL-16 DEB	0.0069632	813.416	3.48018	0.870108	0.38672	0.217531	0.13922	0.0966809	0.0710314	0.0543832	0.04297	0.0348052
24304	COSMOS 2334	0.0029476	962.169	3.50724	0.876867	0.389724	0.21922	0.140302	0.097432	0.0715825	0.0548055	0.0433033	0.0350762
24305	UNAMSAT	0.0029993	960.919	3.50765	0.876971	0.38977	0.219247	0.140318	0.0974433	0.0715916	0.0548124	0.0433087	0.0350806
24306	SL-8 R/B	0.0026681	959.34	3.5036	0.875957	0.38932	0.218993	0.140156	0.0973309	0.0715082	0.0547485	0.0432587	0.0350393
24340	PEGASUS DEB	0.0897769	568.937	4.35982	1.09004	0.484484	0.272523	0.174416	0.121123	0.0889884	0.0681319	0.0538325	0.0436051
24378	PEGASUS DEB	0.017469	587.556	3.47762	0.869462	0.386435	0.21737	0.139118	0.0966094	0.0709788	0.0543432	0.0429382	0.0347802
24529	PEGASUS DEB	0.0126072	538.373	3.40327	0.850883	0.378176	0.212726	0.136144	0.0945448	0.0694618	0.0531821	0.0420204	0.0340372
24581	PEGASUS DEB	0.0803291	565.573	4.22914	1.05744	0.469987	0.264369	0.169197	0.117498	0.0863256	0.0660927	0.0522219	0.0422996
24594	PEGASUS DEB	0.052677	540.879	3.83843	0.959704	0.426543	0.239931	0.153557	0.106637	0.0783454	0.0599832	0.0473946	0.0383894
24602	PEGASUS DEB	0.0783836	550.765	4.18787	1.04711	0.465392	0.261786	0.167543	0.11635	0.0854817	0.0654468	0.0517111	0.0418862
24677	COSMOS 2336	0.0023868	973.718	3.50704	0.876816	0.389701	0.219207	0.140294	0.0974259	0.0715789	0.0548023	0.0433006	0.035074
24678	SL-8 R/B	0.0026084	964.476	3.50165	0.87547	0.389102	0.218871	0.140078	0.0972767	0.0714688	0.0547186	0.043234	0.0350198
24679	SL-19 DEB	0.0176862	1849.86	4.11411	1.02861	0.457166	0.257157	0.164581	0.114293	0.0839703	0.0642897	0.0507972	0.0411458
24682	PEGASUS DEB	0.015937	529.715	3.43344	0.858417	0.381524	0.214608	0.137349	0.0953821	0.0700772	0.0536526	0.0423926	0.034338
24705	TRANSIT 10 DEB	0.0087578	824.372	3.50296	0.875801	0.38925	0.218954	0.140131	0.0973136	0.0714959	0.0547393	0.0432507	0.0350335
24725	COSMOS 2337	0.0010078	1409.63	3.69969	0.924981	0.411108	0.231249	0.148	0.102778	0.0755106	0.057813	0.0456794	0.0370003
24726	COSMOS 2338	0.0006354	1409.78	3.69464	0.923721	0.410548	0.230934	0.147798	0.102638	0.0754077	0.057734	0.0456174	0.0369501
24727	COSMOS 2339	0.0001709	1409.34	3.69056	0.922698	0.410093	0.230679	0.147634	0.102525	0.0753242	0.0576703	0.0455669	0.0369093
24728	GONETS D1 4	0.0007002	1398.92	3.69087	0.922776	0.410128	0.230698	0.147647	0.102533	0.0753304	0.0576752	0.0455705	0.036912
24729	GONETS D1 5	0.0002941	1405.92	3.68831	0.922136	0.409844	0.230538	0.147545	0.102462	0.0752782	0.0576352	0.0455389	0.0368869
24730	GONETS D1 6	0.0002452	1408.34	3.69132	0.92289	0.410178	0.230727	0.147666	0.102546	0.0753397	0.057682	0.0455764	0.0369167
24731	SL-14 R/B	0.0041113	1407.8	3.73223	0.933116	0.414723	0.233283	0.149301	0.103682	0.0761744	0.0583216	0.046081	0.0373257
24752	SL-8 DEB	0.0024922	940.323	3.49189	0.87303	0.388018	0.218261	0.139688	0.0970051	0.0712694	0.0545659	0.0431139	0.0349226
24753	DMSP 5D-2 F14 (USA 131)	0.0009488	829.484	3.42372	0.855986	0.380443	0.214	0.13696	0.095112	0.0698783	0.0535007	0.0422722	0.034241
24772	COSMOS 2341	0.0025865	972.558	3.50928	0.877378	0.389951	0.219348	0.140383	0.0974886	0.0716244	0.0548376	0.0433288	0.0350963
24773	SL-8 R/B	0.0025802	964.622	3.50175	0.875495	0.389113	0.218877	0.140082	0.0972791	0.0714709	0.0547202	0.0432362	0.0350208
24777	DMSP 5D-2 F14 DEB	0.0003487	654.277	3.33475	0.83374	0.370556	0.208439	0.133401	0.09264	0.0680624	0.0521105	0.0411736	0.0333511
24778	DMSP 5D-2 F14 DEB	0.0005329	719.901	3.36726	0.84187	0.37417	0.210471	0.134702	0.0935431	0.0687257	0.0526182	0.0415748	0.0336762
24793	IRIDIUM 7	0.000228	772.495	3.38847	0.847173	0.376526	0.211797	0.135551	0.0941325	0.0691584	0.0529497	0.0418374	0.0338883
24795	IRIDIUM 5	0.013689	528.87	3.40274	0.850748	0.378116	0.212691	0.136123	0.0945302	0.069451	0.0531737	0.0420138	0.0340317
24796	IRIDIUM 4	0.0002026	769.669	3.38705	0.846815	0.376368	0.211707	0.135493	0.094093	0.0691296	0.052927	0.0418197	0.0338737
24797	DELTA 2 R/B	0.0226703	580.083	3.52837	0.882154	0.392074	0.220543	0.141148	0.0980197	0.0720145	0.0551364	0.0435647	0.0352882
24809	DELTA 2 R/B(1)	0.0666154	649.114	4.09851	1.02477	0.455464	0.256201	0.163969	0.113868	0.0836582	0.0640511	0.0506083	0.0409925
24817	PEGASUS DEB	0.0414145	579.37	3.74082	0.93527	0.415686	0.233825	0.149648	0.103923	0.0763516	0.0584566	0.0461881	0.0374125
24818	SL-8 DEB	0.0033332	935.513	3.49791	0.874533	0.388686	0.218637	0.139929	0.097173	0.0713922	0.0546601	0.0431884	0.034983
24836	IRIDIUM 914	6.58e-05	758.374	3.38097	0.845297	0.375693	0.211328	0.13525	0.0939242	0.0690056	0.0528325	0.0417449	0.0338129
24841	IRIDIUM 16	0.0004605	762.333	3.38553	0.846437	0.376199	0.211612	0.135432	0.094051	0.0690989	0.0529043	0.0418006	0.0338585
24842	IRIDIUM 911	0.0013461	728.677	3.37851	0.84468	0.375419	0.211174	0.135152	0.0938557	0.0689554	0.0527942	0.041714	0.0337882
24866	SL-16 DEB	0.0063347	810.924	3.4656	0.866461	0.385099	0.216619	0.138637	0.0962754	0.0707332	0.0541553	0.0427893	0.0346597
24870	IRIDIUM 17	0.0003579	766.208	3.38702	0.846807	0.376365	0.211706	0.135493	0.0940924	0.0691289	0.0529272	0.0418191	0.0338742
24871	IRIDIUM 920	0.0013316	746.969	3.38791	0.847032	0.376464	0.211762	0.135528	0.094117	0.0691468	0.0529408	0.0418304	0.0338828
24873	IRIDIUM 921	0.0007403	517.985	3.27363	0.818459	0.363765	0.204618	0.130957	0.0909424	0.0668152	0.0511551	0.0404194	0.0327401
24883	ORBVIEW 2 (SEASTAR)	0.0002626	774.975	3.39119	0.847851	0.376828	0.211966	0.135659	0.094208	0.0692141	0.0529917	0.0418708	0.0339152
24893	SL-3 DEB	0.0036878	547.458	3.31637	0.829145	0.368514	0.20729	0.132666	0.0921296	0.0676871	0.0518231	0.040947	0.0331672
24903	IRIDIUM 26	0.0002235	768.95	3.38682	0.846759	0.376342	0.211694	0.135484	0.0940865	0.069125	0.0529241	0.0418168	0.0338717
24907	IRIDIUM 22	0.0002075	772.613	3.38854	0.847189	0.376533	0.211801	0.135553	0.0941342	0.0691598	0.0529504	0.0418376	0.0338883
24914	NOAA 7 DEB	0.0024514	744.537	3.39491	0.848782	0.377241	0.212199	0.135808	0.0943115	0.06929	0.0530504	0.0419164	0.0339529
24920	FORTE	0.0022497	785.599	3.41713	0.854339	0.379712	0.213589	0.136697	0.0949289	0.0697437	0.0533978	0.0421907	0.0341748
24921	PEGASUS R/B	0.0022081	788.576	3.41631	0.854133	0.37962	0.213537	0.136664	0.0949057	0.0697267	0.0533848	0.042181	0.034167
24925	DUMMY MASS 1	0.0005419	605.888	3.31245	0.828166	0.368078	0.207045	0.13251	0.0920206	0.0676069	0.0517622	0.040898	0.0331281
24926	DUMMY MASS 2	0.0005936	606.257	3.31238	0.828149	0.36807	0.207041	0.132506	0.0920183	0.0676055	0.0517608	0.0408971	0.0331276
24944	IRIDIUM 29	0.0001908	771.35	3.38783	0.847012	0.376455	0.211757	0.135524	0.0941148	0.0691457	0.0529399	0.0418291	0.0338815
24946	IRIDIUM 33	0.0010066	769.076	3.39273	0.848237	0.377	0.212063	0.135721	0.094251	0.0692458	0.0530167	0.04189	0.0339308
24948	IRIDIUM 28	0.0002523	767.739	3.38641	0.846655	0.376296	0.211668	0.135467	0.0940753	0.0691165	0.0529175	0.0418117	0.033867
24953	COSMOS 2346	0.0038664	934.029	3.494	0.873558	0.388252	0.218393	0.139772	0.0970641	0.0713124	0.0545986	0.0431401	0.0349441
24954	FAISAT 2V	0.0038327	932.84	3.49112	0.872838	0.387933	0.218213	0.139657	0.0969846	0.071254	0.0545538	0.0431045	0.034915
24955	SL-8 R/B	0.0028799	934.362	3.48903	0.872317	0.387701	0.218083	0.139573	0.0969263	0.0712109	0.0545212	0.0430788	0.0348936
24956	NIMBUS 2 DEB	0.004754	1014.69	3.55125	0.887872	0.394615	0.221972	0.142063	0.0986546	0.0724813	0.0554937	0.043847	0.0355164
24967	IRIDIUM 36	0.0002265	767.696	3.38643	0.846663	0.376299	0.211669	0.135468	0.0940758	0.0691172	0.0529178	0.0418122	0.0338672
24971	IRS 1D	0.0054103	736.733	3.42247	0.855672	0.380303	0.213922	0.13691	0.0950771	0.0698531	0.053481	0.0422569	0.0342285
24973	PEGASUS DEB	0.0335747	566.349	3.64058	0.91021	0.404545	0.227558	0.145637	0.101137	0.0743052	0.0568902	0.0449501	0.0364106
24974	SL-8 DEB	0.0022676	769.464	3.40956	0.852445	0.378869	0.213115	0.136394	0.0947181	0.0695893	0.0532796	0.0420972	0.0340988
24978	PEGASUS DEB	0.0324281	477.912	3.56769	0.891989	0.396444	0.223002	0.142721	0.0991125	0.0728177	0.0557512	0.0440502	0.0356809
24980	PEGASUS DEB	0.0298317	550.664	3.59227	0.898135	0.399177	0.224538	0.143705	0.0997952	0.0733193	0.056135	0.0443536	0.0359266
24985	PEGASUS DEB	0.0661523	557.391	4.02289	1.00586	0.447058	0.251472	0.160943	0.111766	0.0821141	0.0628692	0.0496741	0.0402364
24996	PEGASUS DEB	0.0336865	568.351	3.64679	0.911776	0.405238	0.227948	0.145888	0.101311	0.0744324	0.0569873	0.0450275	0.0364724
25027	SL-8 DEB	0.0005146	757.431	3.38193	0.845537	0.375799	0.211388	0.135289	0.0939508	0.0690254	0.0528478	0.0417561	0.0338225
25028	SL-8 DEB	0.0010479	760.216	3.39206	0.848069	0.376924	0.212021	0.135694	0.0942321	0.0692319	0.0530057	0.0418811	0.0339237
25042	IRIDIUM 39	0.0021082	719.23	3.38087	0.845271	0.375682	0.211322	0.135246	0.0939213	0.0690036	0.0528313	0.0417432	0.0338125
25043	IRIDIUM 38	0.0003567	765.343	3.38632	0.846634	0.376286	0.211662	0.135465	0.0940723	0.0691146	0.0529161	0.04181	0.033867
25057	SL-8 DEB	0.0020133	937.028	3.48528	0.871378	0.387284	0.217848	0.139423	0.096822	0.0711347	0.0544631	0.0430328	0.0348562
25077	IRIDIUM 42	0.00027	771.316	3.38842	0.847159	0.37652	0.211793	0.135548	0.0941306	0.0691575	0.0529489	0.041836	0.0338879
25078	IRIDIUM 44	0.0004177	757.922	3.38307	0.845823	0.375926	0.21146	0.135335	0.0939822	0.0690484	0.0528652	0.0417701	0.0338342
25085	SL-8 DEB	0.017394	1438.08	3.90143	0.975435	0.433533	0.243863	0.156073	0.108384	0.0796291	0.0609663	0.0481711	0.0390183
25104	IRIDIUM 45	0.0213428	461.723	3.45596	0.864052	0.384027	0.216017	0.138251	0.0960079	0.0705369	0.0540045	0.0426705	0.0345637
25105	IRIDIUM 24	0.0012815	746.073	3.38701	0.846809	0.376364	0.211706	0.135492	0.0940919	0.069129	0.0529268	0.0418189	0.0338739
25112	ORBCOMM FM 8	0.0006462	758.022	3.39377	0.848498	0.377115	0.212128	0.135763	0.0942798	0.0692671	0.0530329	0.0419021	0.0339415
25113	ORBCOMM FM 10	0.0004545	759.4	3.39146	0.84792	0.376858	0.211984	0.13567	0.0942156	0.0692196	0.0529965	0.0418742	0.0339182
25114	ORBCOMM FM 11	0.0005433	758.983	3.39209	0.848078	0.376929	0.212023	0.135695	0.0942331	0.0692326	0.0530062	0.0418821	0.033924
25115	ORBCOMM FM 12	0.000427	759.751	3.39148	0.847924	0.37686	0.211985	0.135671	0.0942159	0.06922	0.0529966	0.0418743	0.0339184
25116	ORBCOMM FM 9	0.0005806	758.63	3.39145	0.847917	0.376857	0.211983	0.135669	0.094215	0.0692198	0.0529962	0.0418734	0.0339175
25117	ORBCOMM FM 5	0.0001049	762.089	3.39021	0.847606	0.376719	0.211905	0.13562	0.0941808	0.0691943	0.052977	0.0418586	0.0339058
25118	ORBCOMM FM 6	8.6e-05	762.069	3.39011	0.847581	0.376707	0.211899	0.135616	0.0941775	0.0691921	0.0529752	0.041857	0.0339047
25119	ORBCOMM FM 7	0.0002531	760.959	3.39057	0.847695	0.376759	0.211928	0.135634	0.0941906	0.0692009	0.0529827	0.0418626	0.0339087
25135	DELTA 2 R/B(1)	0.0356186	767.226	3.78038	0.945178	0.420085	0.2363	0.151232	0.105022	0.0771599	0.0590755	0.0466769	0.0378083
25138	DELTA 2 DEB	0.0333336	760.657	3.75542	0.93892	0.417306	0.234735	0.150232	0.104327	0.0766491	0.0586842	0.046368	0.0375582
25156	TRANSIT 5B-2 DEB	0.0039381	1024.11	3.54365	0.885973	0.39377	0.221497	0.141758	0.0984437	0.0723261	0.055375	0.043753	0.0354402
25157	GFO	0.0168614	442.284	3.39889	0.849781	0.377687	0.212449	0.135968	0.0944227	0.0693715	0.0531127	0.0419662	0.0339923
25158	ORBCOMM FM 3	0.004668	757.254	3.42708	0.856827	0.380817	0.214211	0.137095	0.0952054	0.0699471	0.0535532	0.0423137	0.0342746
25159	ORBCOMM FM 4	0.0042236	759.498	3.42368	0.855978	0.380439	0.213998	0.136959	0.0951108	0.0698777	0.0534997	0.0422719	0.0342399
25160	CELESTIS 02/TAURUS R/B	0.006219	773.146	3.4527	0.863231	0.383665	0.215812	0.13812	0.095917	0.0704699	0.0539538	0.04263	0.0345304
25161	TAURUS DEB	0.0058739	762.443	3.44107	0.860323	0.382371	0.215084	0.137655	0.0955936	0.0702326	0.0537715	0.0424867	0.034414
25162	GLOBALSTAR M001	0.0001264	1513.93	3.74431	0.936137	0.416066	0.234039	0.149785	0.104017	0.0764212	0.0585105	0.0462303	0.037447
25163	GLOBALSTAR M004	0.0003556	1406.98	3.69603	0.924065	0.410701	0.23102	0.147853	0.102676	0.0754358	0.0577556	0.0456342	0.0369642
25164	GLOBALSTAR M002	0.0001697	1857.05	3.90783	0.977019	0.434236	0.244259	0.156326	0.10856	0.0797586	0.0610654	0.048249	0.0390817
25165	GLOBALSTAR M003	0.0007864	1621.94	3.8033	0.950886	0.422621	0.237726	0.152145	0.105656	0.0776252	0.0594319	0.0469585	0.0380368
25187	SL-14 DEB	0.0010765	803.185	3.40975	0.852494	0.378891	0.213128	0.136402	0.0947235	0.0695933	0.0532825	0.0420994	0.0341013
25199	SL-14 DEB	0.0098248	903.895	3.55339	0.888412	0.394854	0.222107	0.142149	0.0987149	0.0725253	0.0555275	0.0438736	0.0355374
25203	SL-14 DEB	0.0096039	750.834	3.46143	0.865419	0.384636	0.216359	0.13847	0.0961599	0.0706481	0.0540902	0.0427383	0.034618
25204	SL-14 DEB	0.0119963	833.355	3.52364	0.88097	0.391548	0.220247	0.140958	0.097888	0.0719179	0.0550624	0.0435058	0.0352403
25205	SL-14 DEB	0.0014182	908.905	3.46569	0.866478	0.385107	0.216624	0.13864	0.0962778	0.0707346	0.0541564	0.0427904	0.0346609
25214	SL-14 DEB	0.0010456	874.249	3.44544	0.861417	0.382856	0.215358	0.137829	0.0957151	0.0703216	0.05384	0.0425399	0.0344579
25221	SL-14 DEB	0.0168956	928.939	3.63964	0.909978	0.40444	0.227499	0.1456	0.101111	0.0742861	0.0568752	0.0449386	0.0364
25225	SL-14 DEB	0.0065679	815.394	3.47576	0.868995	0.386225	0.217253	0.139043	0.0965571	0.0709403	0.0543138	0.0429146	0.0347615
25226	SL-14 DEB	0.0077282	834.23	3.49666	0.874222	0.388548	0.21856	0.139879	0.0971381	0.0713669	0.0546406	0.0431729	0.03497
25227	SL-14 DEB	0.0010752	816.232	3.41739	0.854403	0.37974	0.213605	0.136707	0.0949357	0.0697488	0.0534014	0.0421939	0.0341778
25246	SL-14 DEB	0.0082679	786.181	3.46589	0.866531	0.385129	0.216637	0.138647	0.0962834	0.0707386	0.0541597	0.0427928	0.0346623
25254	SL-16 DEB	0.0014735	807.55	3.4203	0.85513	0.380062	0.213786	0.136824	0.0950166	0.0698086	0.0534474	0.0422304	0.0342062
25255	SL-3 DEB	0.0046991	829.504	3.45275	0.863243	0.383668	0.215814	0.138122	0.0959182	0.0704704	0.053954	0.0426306	0.0345312
25260	SPOT 4	0.0013216	701.431	3.36694	0.841792	0.374134	0.210452	0.13469	0.0935347	0.0687193	0.0526135	0.0415712	0.0336733
25261	ARIANE 40 R/B	0.0003725	773.215	3.3915	0.847929	0.376862	0.211986	0.135671	0.0942162	0.0692204	0.0529967	0.0418742	0.0339185
25262	IRIDIUM 51	0.0204858	452.998	3.44086	0.860283	0.382353	0.215075	0.137648	0.0955896	0.0702287	0.0537691	0.0424843	0.0344126
25273	IRIDIUM 57	0.0002087	772.458	3.38846	0.847169	0.376525	0.211796	0.13555	0.094132	0.0691586	0.0529496	0.0418367	0.0338884
25280	TRACE	0.0022212	506.087	3.27985	0.820017	0.364456	0.205008	0.131205	0.0911149	0.066942	0.0512523	0.040496	0.0328018
25281	PEGASUS R/B	0.001146	504.525	3.27069	0.817726	0.363439	0.204435	0.130839	0.0908607	0.066755	0.0511097	0.0403824	0.0327101
25284	START 1 DEB	0.0183638	670.041	3.52895	0.882301	0.392138	0.22058	0.141171	0.0980358	0.0720261	0.0551456	0.0435717	0.0352932
25286	IRIDIUM 63	0.0001888	771.115	3.38772	0.846984	0.376442	0.21175	0.135521	0.0941117	0.0691432	0.0529382	0.0418276	0.0338805
25306	GLOBALSTAR M014	6.97e-05	1839.22	3.89833	0.974643	0.433181	0.243665	0.155947	0.108296	0.0795647	0.0609169	0.0481321	0.0389868
25307	GLOBALSTAR M006	0.0003996	1871.03	3.91653	0.979195	0.435203	0.244803	0.156675	0.108802	0.0799361	0.0612011	0.0483565	0.0391687
25308	GLOBALSTAR M015	0.0012901	1908.02	3.9432	0.985864	0.438167	0.24647	0.157742	0.109542	0.0804804	0.0616181	0.048686	0.0394362
25309	GLOBALSTAR M008	0.0002791	1521.82	3.75039	0.937656	0.416741	0.234418	0.150028	0.104186	0.0765453	0.0586051	0.046305	0.0375076
25319	IRIDIUM 69	0.0004328	756.005	3.38235	0.845643	0.375846	0.211415	0.135306	0.0939625	0.0690339	0.0528539	0.0417613	0.0338267
25320	IRIDIUM 71	0.0003633	755.192	3.38194	0.845539	0.3758	0.211389	0.135289	0.0939509	0.0690251	0.052848	0.0417565	0.0338229
25338	NOAA 15	0.0010636	794.584	3.40864	0.852216	0.378767	0.213058	0.136357	0.0946926	0.0695701	0.0532649	0.0420861	0.0340899
25344	IRIDIUM 73	0.0002457	723.192	3.36537	0.841395	0.373958	0.210352	0.134626	0.0934901	0.0686874	0.0525883	0.0415519	0.0336565
25359	DELTA 2 R/B(1)	0.0513711	894.07	4.04169	1.0105	0.449121	0.252632	0.161685	0.112282	0.0824924	0.0631585	0.0499035	0.0404222
25363	COSMOS 2352	0.0351462	1309.47	4.0445	1.01119	0.44943	0.252805	0.161796	0.112359	0.0825493	0.063202	0.0499374	0.0404494
25364	COSMOS 2353	0.0354459	1299.91	4.0345	1.0087	0.448319	0.252181	0.161396	0.112081	0.0823456	0.0630458	0.0498141	0.0403494
25365	COSMOS 2354	0.0352026	1305.88	4.03748	1.00944	0.448649	0.252366	0.161515	0.112163	0.0824058	0.0630923	0.0498505	0.0403789
25366	COSMOS 2355	0.0351967	1302	4.03222	1.00815	0.448074	0.252043	0.161308	0.112019	0.0823005	0.063011	0.0497865	0.0403271
25367	COSMOS 2356	0.035482	1297.17	4.03612	1.0091	0.448499	0.252282	0.161461	0.112126	0.0823785	0.0630709	0.0498338	0.0403655
25368	COSMOS 2357	0.0355279	1292.8	4.04371	1.01101	0.449344	0.252758	0.161765	0.112337	0.0825338	0.0631901	0.0499278	0.0404416
25369	SL-14 R/B	0.0344494	1337.87	4.0608	1.01528	0.451241	0.253825	0.162448	0.112812	0.0828825	0.0634571	0.0501389	0.0406128
25394	RESURS O1-N4	3.07e-05	807.36	3.404	0.851054	0.378251	0.212767	0.136171	0.0945635	0.0694758	0.053192	0.042029	0.0340436
25395	FASAT B	0.0001755	803.414	3.40281	0.850756	0.378119	0.212693	0.136124	0.0945308	0.0694511	0.0531742	0.0420139	0.0340319
25396	TMSAT	0.0001821	805.758	3.40429	0.851125	0.378283	0.212785	0.136183	0.0945715	0.0694814	0.0531966	0.0420325	0.0340465
25397	TECHSAT 1B	0.0001416	808.993	3.40612	0.851585	0.378487	0.2129	0.136257	0.0946226	0.0695188	0.0532258	0.0420553	0.034065
25398	WESTPAC	0.0001149	812.076	3.40731	0.85188	0.378619	0.212973	0.136304	0.0946556	0.0695429	0.0532439	0.0420694	0.0340763
25399	SAFIR 2	7.94e-05	806.129	3.40387	0.851022	0.378236	0.212759	0.136167	0.0945601	0.0694729	0.0531906	0.042027	0.0340419
25400	SL-16 R/B	0.0008869	797.683	3.40375	0.850992	0.378223	0.212752	0.136161	0.0945566	0.0694704	0.0531885	0.0420252	0.034041
25401	SL-16 DEB	0.0162355	794.288	3.5513	0.887891	0.394623	0.221976	0.142065	0.0986565	0.0724825	0.0554947	0.0438478	0.035517
25402	SL-16 DEB	0.0155167	792.16	3.56012	0.890087	0.3956	0.222527	0.142418	0.0989014	0.0726626	0.055632	0.0439567	0.0356046
25403	SL-16 DEB	0.0213788	812.018	3.63284	0.908272	0.403683	0.227072	0.145326	0.100922	0.0741472	0.0567687	0.0448545	0.0363326
25406	COSMOS 2360	0.0008559	842.838	3.42509	0.856327	0.380595	0.214086	0.137015	0.0951501	0.0699064	0.0535219	0.0422892	0.0342545
25407	SL-16 R/B	0.0009925	830.236	3.41815	0.854591	0.379823	0.213652	0.136738	0.0949569	0.0697642	0.0534136	0.0422033	0.0341851
25409	SL-16 DEB	0.019116	840.689	3.62121	0.905369	0.402392	0.226346	0.144862	0.100599	0.0739098	0.0565872	0.0447112	0.0362162
25410	SL-16 DEB	0.0210111	839.41	3.63601	0.909072	0.404037	0.227272	0.145454	0.10101	0.0742116	0.0568186	0.0448939	0.0363637
25411	SL-16 DEB	0.0213767	837.43	3.63246	0.908188	0.403644	0.227051	0.145313	0.100912	0.07414	0.0567637	0.0448504	0.0363287
25412	SL-16 DEB	0.0183241	840.585	3.61239	0.903166	0.401411	0.225795	0.14451	0.100354	0.0737298	0.0564496	0.044602	0.036128
25413	ORBCOMM FM 17	0.0002654	787.933	3.40434	0.851139	0.378289	0.212788	0.136185	0.0945728	0.0694826	0.0531975	0.042033	0.0340465
25414	ORBCOMM FM 18	0.0004531	779.614	3.40126	0.85037	0.377947	0.212596	0.136062	0.0944874	0.0694199	0.0531496	0.0419944	0.0340155
25415	ORBCOMM FM 19	0.0003465	780.492	3.40101	0.850308	0.377919	0.212581	0.136052	0.0944808	0.0694147	0.053146	0.0419917	0.0340135
25416	ORBCOMM FM 20	8.57e-05	782.441	3.39989	0.850029	0.377796	0.212511	0.136008	0.0944499	0.0693918	0.0531283	0.041978	0.0340024
25417	ORBCOMM FM 16	0.0004088	779.21	3.40111	0.850332	0.37793	0.212587	0.136056	0.0944835	0.0694169	0.0531476	0.0419926	0.0340146
25418	ORBCOMM FM 15	0.0003561	780.259	3.40116	0.850343	0.377935	0.21259	0.136057	0.0944847	0.0694176	0.0531477	0.0419938	0.034015
25419	ORBCOMM FM 14	0.0002582	780.916	3.40022	0.85011	0.377831	0.212531	0.13602	0.0944584	0.0693985	0.0531329	0.0419818	0.0340058
25420	ORBCOMM FM 13	0.0004735	779.967	3.40172	0.850485	0.377998	0.212625	0.136081	0.0945004	0.0694291	0.053157	0.0420005	0.0340209
25442	PEGASUS DEB	0.0282588	566.055	3.58145	0.895444	0.397981	0.223866	0.143274	0.0994964	0.0730997	0.0559672	0.0442208	0.0358193
25444	SL-14 DEB	0.0018747	898.69	3.46392	0.866036	0.38491	0.216512	0.138569	0.0962281	0.0706989	0.0541286	0.0427688	0.0346425
25445	PEGASUS DEB	0.015347	578.226	3.44047	0.860182	0.382307	0.215049	0.137632	0.0955778	0.0702205	0.0537631	0.0424791	0.0344083
